id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1864,Argentina,43,F,Arequipa,Arequipa,2025-02-10,1,2155.0,Auto
V1865,USA,52,M,Machu Picchu,Cusco,2024-04-20,4,1945.0,Auto
V1866,Perú,23,M,Lago Titicaca,Puno,2024-03-19,3,170.0,Avión
V1867,México,29,F,Paracas,Ica,2025-06-18,2,437.0,Bus
V1868,Perú,70,M,Paracas,Ica,2024-05-14,3,155.0,Tren
V1869,Chile,29,M,Lago Titicaca,Puno,2024-05-27,4,1286.0,
V1870,Colombia,70,F,Trujillo,La Libertad,2025-01-13,3,796.0,
V1871,Perú,27,M,Cusco Ciudad,Cusco,2025-04-19,3,25.0,Auto
V1872,México,52,F,Trujillo,La Libertad,2024-09-14,5,1317.0,Tren
V1873,Colombia,59,M,Machu Picchu,Cusco,2024-08-14,5,1474.0,
V1874,Perú,29,F,Paracas,Ica,2025-08-21,3,304.0,Auto
V1875,México,66,M,Trujillo,La Libertad,2024-08-24,5,1539.0,
V1876,Argentina,51,M,Trujillo,La Libertad,2024-12-11,1,1550.0,Desconocido
V1877,Chile,44,M,Paracas,Ica,2024-04-25,3,1289.0,Avión
V1878,Argentina,48,F,Cusco Ciudad,Cusco,2025-08-12,1,1489.0,
V1879,España,67,F,Arequipa,Arequipa,2025-07-29,4,1730.0,Desconocido
V1880,USA,27,M,Machu Picchu,Cusco,2024-01-26,5,1502.0,Bus
V1881,USA,77,F,Arequipa,Arequipa,2025-07-30,5,1271.0,Auto
V1882,Perú,50,F,Machu Picchu,Cusco,2024-07-23,2,1048.0,
V1883,Argentina,47,F,Machu Picchu,Cusco,2025-01-20,4,1109.0,NA
V1884,USA,56,F,Lago Titicaca,Puno,2024-06-07,4,1858.0,Avión
V1885,México,52,F,Cusco Ciudad,Cusco,2024-08-30,1,1189.0,Tren
V1886,Colombia,57,M,Cusco Ciudad,Cusco,2025-01-05,4,1566.0,Desconocido
V1887,Argentina,36,F,Lago Titicaca,Puno,2025-05-22,3,1766.0,Bus
V1888,España,34,F,Lago Titicaca,Puno,2024-09-08,3,1518.0,Bus
V1889,México,31,M,Trujillo,La Libertad,2024-01-10,7,1750.0,Auto
V1890,España,39,M,Huaraz,Áncash,2024-01-25,3,806.0,Desconocido
V1891,Brasil,69,F,Paracas,Ica,2024-08-01,7,1466.0,
V1892,España,75,M,Cusco Ciudad,Cusco,2024-07-04,3,1395.0,Bus
V1893,Argentina,22,M,Paracas,Ica,2025-04-20,3,1524.0,Tren
V1894,Brasil,54,F,Arequipa,Arequipa,2025-07-09,1,1826.0,Tren
V1895,México,35,M,Huaraz,Áncash,2024-01-22,2,1453.0,
V1896,España,15,F,Arequipa,Arequipa,2024-04-12,3,1653.0,NA
V1897,México,61,M,Paracas,Ica,2024-11-20,3,1979.0,Tren
V1898,México,71,F,Arequipa,Arequipa,2025-04-20,1,1480.0,Tren
V1899,Argentina,55,F,Paracas,Ica,2025-03-09,5,2051.0,NA
V1900,México,15,M,Cusco Ciudad,Cusco,2024-08-18,4,1115.0,
V1901,Perú,22,F,Arequipa,Arequipa,2025-01-11,2,1416.0,Tren
V1902,Perú,27,F,Trujillo,La Libertad,2024-10-26,7,923.0,
V1903,Argentina,58,M,Huaraz,Áncash,2024-02-08,2,1710.0,Bus
V1904,Argentina,61,F,Machu Picchu,Cusco,2024-02-19,7,2096.0,Auto
V1905,España,46,F,Huaraz,Áncash,2025-07-01,3,1669.0,
V1906,España,79,M,Paracas,Ica,2024-03-07,5,1172.0,Auto
V1907,USA,36,F,Trujillo,La Libertad,2024-01-17,2,1530.0,Auto
V1908,España,79,F,Arequipa,Arequipa,2025-01-29,3,1758.0,Avión
V1909,España,26,M,Paracas,Ica,2024-02-24,4,1932.0,Avión
V1910,México,19,M,Trujillo,La Libertad,2025-04-19,1,1285.0,Bus
V1911,Colombia,34,M,Machu Picchu,Cusco,2024-11-02,5,1332.0,Tren
V1912,USA,65,F,Huaraz,Áncash,2025-04-12,5,1342.0,Auto
V1913,USA,29,M,Arequipa,Arequipa,2025-08-15,2,1598.0,
V1914,España,35,F,Machu Picchu,Cusco,2024-08-15,5,1465.0,Avión
V1915,USA,63,M,Huaraz,Áncash,2025-09-21,1,1090.0,Auto
V1916,USA,40,M,Cusco Ciudad,Cusco,2025-06-05,2,1899.0,Auto
V1917,Brasil,27,F,Lago Titicaca,Puno,2024-11-04,7,1145.0,Auto
V1918,Chile,79,F,Arequipa,Arequipa,2024-08-28,1,1628.0,Bus
V1919,Colombia,29,M,Trujillo,La Libertad,2025-08-02,3,1483.0,Auto
V1920,Perú,31,F,Arequipa,Arequipa,2025-05-27,3,703.0,Tren
V1921,México,29,M,Trujillo,La Libertad,2025-06-22,2,1318.0,Desconocido
V1922,Colombia,74,M,Cusco Ciudad,Cusco,2024-01-24,1,1074.0,Bus
V1923,Perú,16,M,Machu Picchu,Cusco,2025-09-03,2,1386.0,Desconocido
V1924,,16,F,Huaraz,Áncash,2024-04-07,5,1059.0,Avión
V1925,México,24,F,Lago Titicaca,Puno,2024-06-28,3,1816.0,
V1926,Brasil,64,F,Machu Picchu,Cusco,2025-07-01,2,1938.0,Avión
V1927,Chile,33,M,Machu Picchu,Cusco,2024-10-10,1,831.0,Tren
V1928,Perú,25,F,Huaraz,Áncash,2024-05-13,7,1759.0,Bus
V1929,Argentina,19,M,Arequipa,Arequipa,2025-07-02,3,950.0,Auto
V1930,Perú,23,M,Cusco Ciudad,Cusco,2025-05-09,2,288.0,
V1931,Chile,59,M,Lago Titicaca,Puno,2024-08-15,3,1049.0,
V1932,Argentina,24,F,Trujillo,La Libertad,2024-11-08,2,1215.0,Bus
V1933,México,15,M,Paracas,Ica,2025-03-08,7,1227.0,Bus
V1934,USA,45,M,Paracas,Ica,2025-08-22,10,1483.0,
V1935,Brasil,48,M,Arequipa,Arequipa,2024-11-12,3,1969.0,Tren
V1936,Perú,54,M,Trujillo,La Libertad,2024-06-26,1,737.0,Desconocido
V1937,Colombia,68,F,Lago Titicaca,Puno,2024-04-13,5,1372.0,Auto
V1938,Perú,19,F,Trujillo,La Libertad,2024-11-11,10,1310.0,Avión
V1939,Argentina,78,F,Trujillo,La Libertad,2025-03-09,1,1295.0,Auto
V1940,México,53,M,Huaraz,Áncash,2025-08-20,4,912.0,
V1941,Colombia,70,M,Arequipa,Arequipa,2025-05-13,4,2333.0,Bus
V1942,Chile,25,M,Arequipa,Arequipa,2025-06-24,5,1360.0,Bus
V1943,Colombia,33,F,Huaraz,Áncash,2025-03-19,1,910.0,Avión
V1944,Argentina,54,F,Trujillo,La Libertad,2025-06-13,4,821.0,
V1945,Chile,15,M,Paracas,Ica,2025-02-26,1,1582.0,
V1946,Perú,15,F,Paracas,Ica,2024-10-13,10,531.0,Avión
V1947,México,69,F,Huaraz,Áncash,2024-05-08,5,996.0,Avión
V1948,Chile,66,F,Cusco Ciudad,Cusco,2024-05-11,1,823.0,Auto
V1949,USA,57,F,Paracas,Ica,2025-06-27,1,828.0,Avión
V1950,USA,71,F,Paracas,Ica,2025-09-15,3,648.0,Auto
V1951,España,44,M,Cusco Ciudad,Cusco,2024-08-19,1,2096.0,Tren
V1952,Chile,39,F,Machu Picchu,Cusco,2024-04-23,4,699.0,Auto
V1953,Chile,70,F,Cusco Ciudad,Cusco,2025-08-27,2,1290.0,Bus
V1954,USA,39,M,Cusco Ciudad,Cusco,2025-04-11,10,2092.0,Desconocido
V1955,España,17,M,Lago Titicaca,Puno,2024-07-22,3,1607.0,Bus
V1956,México,41,F,Huaraz,Áncash,2024-06-26,10,1719.0,Bus
V1957,Perú,56,F,Trujillo,La Libertad,2024-01-11,4,867.0,Avión
V1958,Colombia,44,F,Lago Titicaca,Puno,2024-04-09,2,1134.0,Avión
V1959,México,77,F,Lago Titicaca,Puno,2025-03-02,1,389.0,Bus
V1960,Colombia,50,F,Cusco Ciudad,Cusco,2025-05-01,2,875.0,Avión
V1961,México,67,F,Machu Picchu,Cusco,2024-10-17,3,1284.0,Bus
V1962,Colombia,35,M,Cusco Ciudad,Cusco,2025-01-26,3,1737.0,Bus
V1963,Brasil,50,F,Paracas,Ica,2025-04-18,2,2047.0,Auto
V1964,Brasil,47,F,Paracas,Ica,2024-12-16,4,1526.0,Avión
V1965,Brasil,16,F,Machu Picchu,Cusco,2024-04-02,2,1852.0,Desconocido
V1966,México,28,M,Cusco Ciudad,Cusco,2025-07-27,7,1480.0,Bus
V1967,USA,19,M,Huaraz,Áncash,2025-04-20,1,1672.0,Bus
V1968,Argentina,38,F,Arequipa,Arequipa,2024-09-14,2,1639.0,Avión
V1969,México,66,F,Huaraz,Áncash,2024-10-01,1,1055.0,Auto
V1970,Colombia,54,F,Machu Picchu,Cusco,2024-08-12,3,2215.0,Desconocido
V1971,Colombia,33,F,Trujillo,La Libertad,2025-09-27,4,1575.0,
V1972,Chile,20,M,Trujillo,La Libertad,2024-11-10,4,1691.0,Auto
V1973,España,31,M,Arequipa,Arequipa,2024-03-18,3,2096.0,Auto
V1974,USA,47,F,Huaraz,Áncash,2024-04-25,1,1502.0,Avión
V1975,Perú,79,M,Lago Titicaca,Puno,2025-03-28,3,766.0,
V1976,USA,54,F,Huaraz,Áncash,2025-02-22,1,1958.0,Bus
V1977,Colombia,66,F,Lago Titicaca,Puno,2024-09-19,2,1110.0,Bus
V1978,Chile,26,F,Trujillo,La Libertad,2025-08-08,2,1554.0,Desconocido
V1979,,22,M,Trujillo,La Libertad,2024-09-18,2,1206.0,
V1980,USA,61,M,Machu Picchu,Cusco,2025-06-20,2,1837.0,
V1981,Perú,40,M,Trujillo,La Libertad,2025-09-28,5,703.0,Bus
V1982,Chile,71,M,Cusco Ciudad,Cusco,2024-07-18,1,1681.0,Auto
V1983,Chile,43,M,Cusco Ciudad,Cusco,2025-09-07,5,1528.0,Auto
V1984,Perú,77,F,Lago Titicaca,Puno,2024-11-07,7,1159.0,Desconocido
V1985,Argentina,39,F,Lago Titicaca,Puno,2025-02-04,3,1988.0,Avión
V1986,Brasil,75,F,Paracas,Ica,2024-07-18,2,1308.0,Avión
V1987,Argentina,41,F,Lago Titicaca,Puno,2024-02-02,4,1536.0,Desconocido
V1988,España,22,M,Machu Picchu,Cusco,2024-12-13,5,932.0,Desconocido
V1989,Argentina,35,F,Arequipa,Arequipa,2024-08-09,2,761.0,
V1990,Chile,57,M,Lago Titicaca,Puno,2024-04-27,3,1281.0,Bus
V1991,Perú,59,F,Paracas,Ica,2024-05-08,2,1039.0,Avión
V1992,Colombia,55,M,Trujillo,La Libertad,2025-06-06,3,1258.0,Desconocido
V1993,México,76,F,Machu Picchu,Cusco,2025-05-14,2,1371.0,Auto
V1994,España,73,M,Arequipa,Arequipa,2025-05-28,3,1341.0,Avión
V1995,Perú,73,F,Arequipa,Arequipa,2024-06-22,1,395.0,Avión
V1996,España,77,M,Arequipa,Arequipa,2025-04-09,1,1511.0,Auto
V1997,Brasil,45,F,Lago Titicaca,Puno,2024-07-29,3,396.0,NA
V1998,España,15,M,Cusco Ciudad,Cusco,2024-01-03,10,1851.0,Tren
V1999,México,44,F,Lago Titicaca,Puno,2024-09-10,5,1256.0,Tren
V2000,Colombia,21,M,Paracas,Ica,2025-02-23,1,1140.0,Bus
V2001,México,41,F,Machu Picchu,Cusco,2024-05-07,2,1515.0,Desconocido
V2002,Perú,68,F,Machu Picchu,Cusco,2025-08-05,3,808.0,Avión
V2003,Argentina,35,M,Trujillo,La Libertad,2025-09-17,5,1407.0,Auto
V2004,Argentina,71,M,Cusco Ciudad,Cusco,2024-08-17,7,1464.0,Bus
V2005,Brasil,23,M,Lago Titicaca,Puno,2024-03-26,2,1604.0,Auto
V2006,España,34,M,Machu Picchu,Cusco,2025-05-25,2,1729.0,Avión
V2007,España,70,M,Lago Titicaca,Puno,2024-03-29,4,940.0,
V2008,,63,M,Trujillo,La Libertad,2025-02-24,1,1470.0,
V2009,Brasil,34,M,Machu Picchu,Cusco,2024-10-31,1,2163.0,Avión
V2010,USA,24,M,Cusco Ciudad,Cusco,2024-02-10,3,1454.0,Tren
V2011,Perú,49,M,Lago Titicaca,Puno,2025-04-08,7,1184.0,
V2012,Perú,49,M,Cusco Ciudad,Cusco,2025-01-11,2,884.0,Tren
V2013,Colombia,73,F,Lago Titicaca,Puno,2024-08-02,3,1021.0,Avión
V2014,Perú,61,M,Machu Picchu,Cusco,2024-02-03,2,1425.0,Desconocido
V2015,Brasil,61,M,Cusco Ciudad,Cusco,2024-05-13,3,1280.0,Bus
V2016,Perú,40,M,Paracas,Ica,2024-08-30,4,444.0,
V2017,Chile,51,M,Huaraz,Áncash,2025-05-02,1,1388.0,Tren
V2018,Colombia,56,M,Trujillo,La Libertad,2024-02-06,2,1185.0,Desconocido
V2019,España,16,M,Cusco Ciudad,Cusco,2024-03-08,4,1618.0,Auto
V2020,México,70,F,Arequipa,Arequipa,2024-09-05,1,592.0,Avión
V2021,México,47,F,Paracas,Ica,2025-05-22,7,1924.0,
V2022,Colombia,57,M,Trujillo,La Libertad,2024-05-15,5,2174.0,Desconocido
V2023,Argentina,67,F,Cusco Ciudad,Cusco,2024-05-23,3,1665.0,Avión
V2024,Chile,40,F,Cusco Ciudad,Cusco,2025-07-21,5,1163.0,Auto
V2025,Brasil,53,F,Cusco Ciudad,Cusco,2024-03-09,4,1881.0,Bus
V2026,México,35,M,Paracas,Ica,2024-04-14,5,1708.0,Tren
V2027,Colombia,66,M,Lago Titicaca,Puno,2024-11-06,3,1204.0,Tren
V2028,Argentina,37,M,Arequipa,Arequipa,2024-03-08,5,1513.0,Bus
V2029,Colombia,42,F,Machu Picchu,Cusco,2025-03-01,5,1116.0,Bus
V2030,USA,66,F,Cusco Ciudad,Cusco,2024-09-16,4,1177.0,Avión
V2031,USA,52,F,Paracas,Ica,2024-07-07,1,1593.0,Auto
V2032,Chile,26,F,Cusco Ciudad,Cusco,2024-05-21,10,999.0,Bus
V2033,USA,74,F,Lago Titicaca,Puno,2025-04-16,3,1296.0,Desconocido
V2034,Colombia,33,F,Machu Picchu,Cusco,2025-02-10,4,1655.0,
V2035,Colombia,16,M,Lago Titicaca,Puno,2024-11-25,7,1550.0,Tren
V2036,Colombia,62,M,Lago Titicaca,Puno,2025-03-28,10,1099.0,Tren
V2037,Perú,75,M,Huaraz,Áncash,2024-05-04,3,926.0,Desconocido
V2038,Perú,26,M,Huaraz,Áncash,2024-12-28,3,1162.0,Avión
V2039,USA,27,M,Lago Titicaca,Puno,2024-10-13,3,1724.0,
V2040,,52,F,Arequipa,Arequipa,2025-02-16,5,1492.0,Tren
V2041,México,21,M,Lago Titicaca,Puno,2024-09-19,3,941.0,Tren
V2042,Brasil,17,M,Cusco Ciudad,Cusco,2025-07-10,2,1506.0,Avión
V2043,Perú,29,M,Lago Titicaca,Puno,2025-05-15,3,1700.0,Desconocido
V2044,Chile,76,M,Huaraz,Áncash,2024-10-01,3,1432.0,Avión
V2045,España,65,F,Lago Titicaca,Puno,2024-12-08,4,1917.0,
V2046,Chile,37,F,Machu Picchu,Cusco,2025-04-04,2,1380.0,Desconocido
V2047,España,38,F,Huaraz,Áncash,2025-02-07,2,1195.0,Tren
V2048,México,77,F,Paracas,Ica,2024-02-28,3,1026.0,Auto
V2049,España,44,F,Trujillo,La Libertad,2024-09-28,1,1598.0,Auto
V2050,México,77,F,Huaraz,Áncash,2025-04-29,10,1278.0,Auto
V2051,Perú,29,F,Machu Picchu,Cusco,2024-11-14,2,888.0,Tren
V2052,Colombia,21,M,Paracas,Ica,2024-11-16,7,804.0,Bus
V2053,Chile,65,M,Huaraz,Áncash,2024-01-25,2,1317.0,Auto
V2054,España,79,M,Arequipa,Arequipa,2024-09-26,3,1063.0,Bus
V2055,Brasil,19,M,Paracas,Ica,2025-09-05,5,1993.0,
V2056,México,26,M,Trujillo,La Libertad,2025-04-28,3,1599.0,
V2057,USA,44,M,Cusco Ciudad,Cusco,2024-06-08,3,1402.0,Auto
V2058,México,73,M,Cusco Ciudad,Cusco,2024-02-22,5,1533.0,Avión
V2059,Chile,74,F,Machu Picchu,Cusco,2025-03-26,1,2121.0,Auto
V2060,Colombia,66,M,Trujillo,La Libertad,2024-10-28,3,1320.0,Avión
V2061,Colombia,49,F,Huaraz,Áncash,2025-06-13,3,1360.0,Avión
V2062,Brasil,18,F,Trujillo,La Libertad,2024-04-04,3,1879.0,Avión
V2063,Chile,41,M,Machu Picchu,Cusco,2024-12-23,2,1666.0,Auto
V2064,México,34,F,Arequipa,Arequipa,2024-01-30,2,1515.0,Auto
V2065,USA,72,M,Huaraz,Áncash,2025-02-27,1,1008.0,Avión
V2066,Argentina,63,F,Lago Titicaca,Puno,2024-11-10,10,1632.0,Avión
V2067,Perú,30,M,Trujillo,La Libertad,2024-08-11,2,706.0,
V2068,Argentina,20,M,Paracas,Ica,2024-06-27,2,605.0,Avión
V2069,Argentina,67,M,Lago Titicaca,Puno,2025-03-16,4,2227.0,Auto
V2070,USA,53,F,Trujillo,La Libertad,2024-01-01,2,2012.0,Auto
V2071,Perú,37,F,Paracas,Ica,2024-01-08,1,923.0,Avión
V2072,Chile,28,F,Cusco Ciudad,Cusco,2025-07-19,1,1524.0,Auto
V2073,México,73,M,Lago Titicaca,Puno,2025-04-28,2,2417.0,Desconocido
V2074,Chile,61,M,Trujillo,La Libertad,2024-05-04,2,1364.0,Auto
V2075,Chile,35,M,Paracas,Ica,2025-09-08,3,1733.0,Tren
V2076,Argentina,61,F,Paracas,Ica,2024-10-22,5,1425.0,Desconocido
V2077,USA,24,F,Paracas,Ica,2024-07-05,4,826.0,Bus
V2078,México,29,M,Huaraz,Áncash,2025-03-25,2,1727.0,Bus
V2079,USA,47,F,Paracas,Ica,2024-04-04,2,1768.0,Desconocido
V2080,México,78,F,Cusco Ciudad,Cusco,2024-03-23,5,1473.0,Bus
V2081,Perú,70,F,Machu Picchu,Cusco,2024-12-03,10,516.0,
V2082,Chile,39,M,Cusco Ciudad,Cusco,2025-07-09,4,1360.0,Avión
V2083,México,55,F,Huaraz,Áncash,2024-01-11,1,1243.0,Tren
V2084,Brasil,71,F,Lago Titicaca,Puno,2024-07-31,1,1239.0,Auto
V2085,Argentina,67,F,Paracas,Ica,2024-01-25,4,1338.0,Desconocido
V2086,Brasil,71,M,Arequipa,Arequipa,2025-05-29,3,1617.0,Tren
V2087,Chile,58,F,Machu Picchu,Cusco,2025-01-07,7,1967.0,
V2088,México,55,F,Paracas,Ica,2024-07-25,3,1715.0,Auto
V2089,USA,74,M,Paracas,Ica,2024-10-20,2,1208.0,
V2090,Argentina,39,M,Arequipa,Arequipa,2024-12-15,3,1461.0,
V2091,USA,42,M,Trujillo,La Libertad,2024-11-05,2,860.0,Auto
V2092,Colombia,44,M,Cusco Ciudad,Cusco,2024-08-20,5,1098.0,Bus
V2093,Argentina,79,M,Paracas,Ica,2025-06-05,1,1338.0,Tren
V2094,Perú,16,M,Trujillo,La Libertad,2024-01-29,5,1088.0,Avión
V2095,Argentina,23,M,Trujillo,La Libertad,2025-04-15,2,1851.0,
V2096,España,67,M,Cusco Ciudad,Cusco,2025-07-06,3,1828.0,Bus
V2097,Argentina,42,F,Cusco Ciudad,Cusco,2024-07-29,2,866.0,Auto
V2098,México,61,F,Huaraz,Áncash,2024-05-22,5,1751.0,Desconocido
V2099,Brasil,53,M,Arequipa,Arequipa,2024-08-31,5,1235.0,Bus
V2100,USA,67,F,Lago Titicaca,Puno,2025-04-15,3,1504.0,Avión
V2101,Colombia,46,M,Trujillo,La Libertad,2025-02-13,4,1906.0,Auto
V2102,Colombia,50,F,Paracas,Ica,2024-04-14,3,418.0,
V2103,México,29,M,Paracas,Ica,2024-02-11,7,2051.0,NA
V2104,,16,M,Trujillo,La Libertad,2025-08-16,1,1446.0,Avión
V2105,México,30,F,Trujillo,La Libertad,2025-09-04,3,781.0,
V2106,Chile,58,F,Cusco Ciudad,Cusco,2025-05-25,7,1093.0,Tren
V2107,Colombia,27,F,Lago Titicaca,Puno,2025-02-12,10,999.0,Avión
V2108,México,36,F,Cusco Ciudad,Cusco,2025-03-21,5,1564.0,Desconocido
V2109,España,40,F,Lago Titicaca,Puno,2024-03-28,3,1224.0,Bus
V2110,Brasil,19,F,Machu Picchu,Cusco,2024-03-20,2,1315.0,NA
V2111,Chile,38,F,Lago Titicaca,Puno,2024-11-09,2,1588.0,
V2112,Chile,71,M,Paracas,Ica,2025-03-25,3,1553.0,Desconocido
V2113,Chile,62,F,Cusco Ciudad,Cusco,2025-04-12,2,1212.0,Auto
V2114,Argentina,43,M,Lago Titicaca,Puno,2025-07-09,7,594.0,Tren
V2115,Colombia,15,M,Cusco Ciudad,Cusco,2024-06-24,2,1352.0,Avión
V2116,Colombia,22,M,Lago Titicaca,Puno,2025-02-16,3,1736.0,Tren
V2117,España,25,F,Trujillo,La Libertad,2025-03-18,5,963.0,Desconocido
V2118,Chile,41,F,Machu Picchu,Cusco,2024-01-01,7,984.0,Desconocido
V2119,USA,29,M,Huaraz,Áncash,2024-02-24,1,1051.0,Auto
V2120,España,40,M,Arequipa,Arequipa,2025-04-26,1,1273.0,Desconocido
V2121,USA,33,M,Trujillo,La Libertad,2025-05-21,7,1469.0,NA
V2122,,27,M,Paracas,Ica,2024-08-11,2,927.0,Avión
V2123,Brasil,68,M,Lago Titicaca,Puno,2025-09-04,3,1187.0,Avión
V2124,Chile,76,F,Huaraz,Áncash,2025-02-10,3,2081.0,Desconocido
V2125,Chile,74,M,Cusco Ciudad,Cusco,2024-07-11,5,1643.0,Desconocido
V2126,México,39,M,Machu Picchu,Cusco,2025-01-22,5,833.0,Desconocido
V2127,España,18,F,Arequipa,Arequipa,2025-08-22,2,1753.0,Avión
V2128,Argentina,52,M,Lago Titicaca,Puno,2025-02-11,7,1291.0,Tren
V2129,España,22,M,Huaraz,Áncash,2024-08-30,10,1447.0,Avión
V2130,Perú,77,F,Arequipa,Arequipa,2024-06-24,4,897.0,
V2131,USA,37,M,Trujillo,La Libertad,2024-12-30,5,506.0,Desconocido
V2132,España,67,M,Huaraz,Áncash,2024-09-25,4,1254.0,Auto
V2133,Brasil,75,F,Paracas,Ica,2024-03-07,1,1069.0,Avión
V2134,España,39,M,Trujillo,La Libertad,2025-06-20,3,1089.0,Avión
V2135,Chile,16,F,Cusco Ciudad,Cusco,2024-12-02,5,1032.0,Auto
V2136,Colombia,38,F,Lago Titicaca,Puno,2025-06-28,3,924.0,
V2137,Colombia,55,M,Cusco Ciudad,Cusco,2024-05-04,2,1193.0,Desconocido
V2138,Argentina,71,M,Huaraz,Áncash,2025-04-14,2,1418.0,Bus
V2139,Perú,50,M,Cusco Ciudad,Cusco,2025-07-25,2,814.0,Auto
V2140,España,22,M,Arequipa,Arequipa,2025-10-01,1,1628.0,Avión
V2141,Chile,23,M,Arequipa,Arequipa,2025-05-15,3,1186.0,Tren
V2142,España,56,M,Lago Titicaca,Puno,2024-07-24,7,1100.0,Tren
V2143,Chile,41,F,Huaraz,Áncash,2024-05-02,4,1988.0,Auto
V2144,Brasil,65,F,Cusco Ciudad,Cusco,2024-08-25,1,1787.0,Desconocido
V2145,Chile,23,M,Paracas,Ica,2025-06-07,7,1144.0,Avión
V2146,Brasil,36,M,Paracas,Ica,2025-01-26,1,1240.0,Auto
V2147,Argentina,45,F,Lago Titicaca,Puno,2024-03-11,2,1563.0,Avión
V2148,México,53,F,Arequipa,Arequipa,2024-11-14,4,2085.0,Desconocido
V2149,Perú,29,F,Lago Titicaca,Puno,2024-04-29,3,1012.0,Bus
V2150,España,55,M,Trujillo,La Libertad,2024-01-01,4,779.0,Bus
V2151,México,26,F,Machu Picchu,Cusco,2025-07-20,4,1676.0,
V2152,México,51,F,Cusco Ciudad,Cusco,2025-02-06,7,1058.0,Tren
V2153,Colombia,65,M,Huaraz,Áncash,2025-06-01,1,1187.0,Desconocido
V2154,Argentina,63,M,Huaraz,Áncash,2024-10-25,3,1963.0,NA
V2155,Perú,19,F,Trujillo,La Libertad,2025-06-03,5,591.0,Avión
V2156,Argentina,63,F,Machu Picchu,Cusco,2025-08-06,1,2079.0,Avión
V2157,México,19,M,Lago Titicaca,Puno,2024-11-15,1,1186.0,Tren
V2158,Chile,63,F,Huaraz,Áncash,2024-11-11,1,1046.0,Tren
V2159,México,39,M,Paracas,Ica,2025-09-30,2,1571.0,
V2160,Argentina,45,F,Trujillo,La Libertad,2025-03-08,7,1426.0,Desconocido
V2161,Colombia,19,M,Lago Titicaca,Puno,2024-02-12,2,1137.0,Tren
V2162,Brasil,37,M,Huaraz,Áncash,2025-03-11,4,1203.0,
V2163,España,21,F,Cusco Ciudad,Cusco,2024-12-09,3,1114.0,Avión
V2164,Chile,58,M,Arequipa,Arequipa,2025-06-15,7,1001.0,Bus
V2165,Colombia,15,F,Huaraz,Áncash,2024-10-22,3,1869.0,Tren
V2166,México,33,F,Paracas,Ica,2025-09-22,2,1292.0,
V2167,Argentina,38,M,Cusco Ciudad,Cusco,2025-03-02,7,1094.0,
V2168,España,62,M,Machu Picchu,Cusco,2024-10-31,3,2207.0,Desconocido
V2169,Argentina,69,M,Huaraz,Áncash,2024-07-12,1,1131.0,
V2170,,33,M,Machu Picchu,Cusco,2024-11-17,3,1002.0,Bus
V2171,Perú,73,F,Cusco Ciudad,Cusco,2024-05-09,5,1255.0,Desconocido
V2172,Brasil,58,M,Huaraz,Áncash,2025-01-06,2,944.0,Auto
V2173,Brasil,38,M,Huaraz,Áncash,2024-12-17,7,648.0,Desconocido
V2174,Chile,29,M,Huaraz,Áncash,2024-07-30,10,1215.0,Tren
V2175,Colombia,34,M,Huaraz,Áncash,2025-05-21,4,1241.0,Auto
V2176,Colombia,40,F,Machu Picchu,Cusco,2024-05-18,3,1635.0,
V2177,España,15,M,Cusco Ciudad,Cusco,2025-01-05,2,1511.0,
V2178,Argentina,51,F,Cusco Ciudad,Cusco,2024-12-11,5,1743.0,Bus
V2179,Colombia,30,F,Lago Titicaca,Puno,2024-07-25,3,1043.0,
V2180,Perú,64,F,Huaraz,Áncash,2024-01-13,2,743.0,
V2181,Argentina,64,M,Lago Titicaca,Puno,2024-05-31,2,1479.0,Tren
V2182,México,54,F,Machu Picchu,Cusco,2025-02-03,4,2243.0,Avión
V2183,Argentina,69,M,Trujillo,La Libertad,2025-08-16,10,812.0,
V2184,USA,49,M,Trujillo,La Libertad,2024-02-18,2,1669.0,Tren
V2185,Chile,49,F,Huaraz,Áncash,2024-09-13,3,1374.0,Tren
V2186,Perú,72,F,Arequipa,Arequipa,2025-05-10,3,526.0,Avión
V2187,Perú,25,M,Lago Titicaca,Puno,2024-07-29,4,757.0,Bus
V2188,Argentina,41,F,Arequipa,Arequipa,2025-07-18,3,1410.0,Bus
V2189,Colombia,46,F,Paracas,Ica,2025-04-20,3,940.0,Desconocido
V2190,Argentina,79,M,Cusco Ciudad,Cusco,2025-02-19,5,965.0,Desconocido
V2191,Colombia,64,M,Machu Picchu,Cusco,2025-09-15,3,1066.0,Tren
V2192,Chile,39,M,Paracas,Ica,2024-11-14,2,2261.0,Auto
V2193,España,52,F,Lago Titicaca,Puno,2024-03-11,2,1337.0,Tren
V2194,Argentina,39,F,Lago Titicaca,Puno,2025-09-04,1,1694.0,Avión
V2195,México,60,M,Machu Picchu,Cusco,2025-08-24,3,1748.0,Auto
V2196,Perú,66,F,Lago Titicaca,Puno,2024-05-22,2,760.0,NA
V2197,Argentina,46,F,Cusco Ciudad,Cusco,2025-01-15,7,1530.0,Bus
V2198,USA,60,F,Trujillo,La Libertad,2024-11-05,5,1477.0,Tren
V2199,España,61,M,Cusco Ciudad,Cusco,2025-04-11,10,1117.0,Desconocido
